accuracy	dm_source_file	leksikalnost	rec	trial_number	NoM	RT
90.69767442	26-2018A.csv	rec	OZNAKA	49	2	763
94.59459459	31-2018A.csv	rec	OZNAKA	49	2	500
92.61744966	33-2018A.csv	rec	OZNAKA	49	2	725
92.85714286	34-2018B.csv	rec	OZNAKA	49	2	667
85.58558559	35-2018A.csv	rec	OZNAKA	49	2	745
80.32786885	36-2018B.csv	rec	OZNAKA	49	2	804
97.33333333	37-2018A.csv	rec	OZNAKA	49	2	980
98.18181818	40-2018A.csv	rec	OZNAKA	49	2	691
88.99082569	4-2018B.csv	rec	OZNAKA	49	2	556
88.43930636	42-2018A.csv	rec	OZNAKA	49	2	494
90.90909091	43-2018A.csv	rec	OZNAKA	49	2	587
91.39784946	44-2018B.csv	rec	OZNAKA	49	2	531
89.0052356	45-2018A.csv	rec	OZNAKA	49	2	595
96.32352941	48-2018A.csv	rec	OZNAKA	49	2	594
76.71232877	50-2018A.csv	rec	OZNAKA	49	2	541
84.21052632	53-2018B.csv	rec	OZNAKA	49	2	600
89.18918919	54-2018B.csv	rec	OZNAKA	49	2	544
93.81443299	55-2018B.csv	rec	OZNAKA	49	2	936
96.42857143	56-2018A.csv	rec	OZNAKA	49	2	485
91.08910891	56-2018B.csv	rec	OZNAKA	49	2	610
87.42138365	59-2018A.csv	rec	OZNAKA	49	2	550
95.58823529	61-2018B.csv	rec	OZNAKA	49	2	521
95.12195122	6-2018B.csv	rec	OZNAKA	49	2	661
91.42857143	63-2018A.csv	rec	OZNAKA	49	2	594
94.20289855	65-2018B.csv	rec	OZNAKA	49	2	487
90.32258065	67-2018B.csv	rec	OZNAKA	49	2	876
91.80327869	68-2018B.csv	rec	OZNAKA	49	2	588
92.42424242	7-2018A.csv	rec	OZNAKA	49	2	598
97.58454106	73-2018A.csv	rec	OZNAKA	49	2	585
95.215311	8-2018A.csv	rec	OZNAKA	49	2	772
96.1038961	99-2018B.csv	rec	OZNAKA	49	2	573
90.47619048	02-2018A.csv	rec	PADANJE	53	2	565
91.42857143	09-2018B.csv	rec	PADANJE	53	2	625
87.11340206	10-2018A.csv	rec	PADANJE	53	2	590
94.44444444	1-2018A.csv	rec	PADANJE	53	2	710
93.33333333	12-2018B.csv	rec	PADANJE	53	2	598
91.26213592	14-2018B.csv	rec	PADANJE	53	2	588
92.72727273	18-2018B.csv	rec	PADANJE	53	2	770
81.42857143	19-2018B.csv	rec	PADANJE	53	2	637
89.7810219	20-2018A.csv	rec	PADANJE	53	2	591
93.16770186	21-2018A.csv	rec	PADANJE	53	2	508
91.66666667	23-2018B.csv	rec	PADANJE	53	2	541
90.8045977	26-2018A.csv	rec	PADANJE	53	2	811
94.32624113	31-2018A.csv	rec	PADANJE	53	2	473
93.33333333	33-2018A.csv	rec	PADANJE	53	2	578
94.44444444	34-2018B.csv	rec	PADANJE	53	2	631
85.35353535	35-2018A.csv	rec	PADANJE	53	2	968
84.25925926	36-2018B.csv	rec	PADANJE	53	2	846
96.75324675	37-2018A.csv	rec	PADANJE	53	2	963
98.10126582	40-2018A.csv	rec	PADANJE	53	2	699
88.46153846	4-2018B.csv	rec	PADANJE	53	2	761
89.5	42-2018A.csv	rec	PADANJE	53	2	643
90.52631579	43-2018A.csv	rec	PADANJE	53	2	808
90.90909091	44-2018B.csv	rec	PADANJE	53	2	639
89.4977169	45-2018A.csv	rec	PADANJE	53	2	832
95.07389163	48-2018A.csv	rec	PADANJE	53	2	689
77.14285714	50-2018A.csv	rec	PADANJE	53	2	764
83.5443038	53-2018B.csv	rec	PADANJE	53	2	692
91.66666667	54-2018B.csv	rec	PADANJE	53	2	647
93.33333333	55-2018B.csv	rec	PADANJE	53	2	710
96.07843137	56-2018A.csv	rec	PADANJE	53	2	517
88.88888889	56-2018B.csv	rec	PADANJE	53	2	574
86.98630137	59-2018A.csv	rec	PADANJE	53	2	1122
95.40229885	61-2018B.csv	rec	PADANJE	53	2	830
96.42857143	6-2018B.csv	rec	PADANJE	53	2	653
94.02985075	63-2018A.csv	rec	PADANJE	53	2	719
96.15384615	65-2018B.csv	rec	PADANJE	53	2	534
88.28828829	67-2018B.csv	rec	PADANJE	53	2	763
95.83333333	68-2018B.csv	rec	PADANJE	53	2	563
92.20779221	7-2018A.csv	rec	PADANJE	53	2	719
98.89502762	73-2018A.csv	rec	PADANJE	53	2	488
94.85714286	8-2018A.csv	rec	PADANJE	53	2	853
96.55172414	99-2018B.csv	rec	PADANJE	53	2	627
89.50276243	02-2018A.csv	rec	PANIKA	1	2	497
94.23076923	09-2018B.csv	rec	PANIKA	1	2	508
85.45454545	10-2018A.csv	rec	PANIKA	1	2	948
94.5	1-2018A.csv	rec	PANIKA	1	2	567
96.38554217	12-2018B.csv	rec	PANIKA	1	2	649
91.39784946	14-2018B.csv	rec	PANIKA	1	2	676
92.45283019	18-2018B.csv	rec	PANIKA	1	2	595
79.31034483	19-2018B.csv	rec	PANIKA	1	2	547
89.18918919	20-2018A.csv	rec	PANIKA	1	2	598
93.06930693	21-2018A.csv	rec	PANIKA	1	2	862
90.625	23-2018B.csv	rec	PANIKA	1	2	628
89.90384615	26-2018A.csv	rec	PANIKA	1	2	832
94.04761905	31-2018A.csv	rec	PANIKA	1	2	524
92.08633094	33-2018A.csv	rec	PANIKA	1	2	540
95.55555556	34-2018B.csv	rec	PANIKA	1	2	856
86.09625668	35-2018A.csv	rec	PANIKA	1	2	1049
80.55555556	36-2018B.csv	rec	PANIKA	1	2	492
97.24137931	37-2018A.csv	rec	PANIKA	1	2	592
98.63945578	40-2018A.csv	rec	PANIKA	1	2	708
91.66666667	4-2018B.csv	rec	PANIKA	1	2	627
89.13043478	42-2018A.csv	rec	PANIKA	1	2	572
90.73170732	43-2018A.csv	rec	PANIKA	1	2	601
91.08910891	44-2018B.csv	rec	PANIKA	1	2	646
88.95705521	45-2018A.csv	rec	PANIKA	1	2	796
95.59748428	48-2018A.csv	rec	PANIKA	1	2	584
77.98742138	50-2018A.csv	rec	PANIKA	1	2	868
82.0754717	53-2018B.csv	rec	PANIKA	1	2	797
91.11111111	54-2018B.csv	rec	PANIKA	1	2	708
88.88888889	55-2018B.csv	rec	PANIKA	1	2	519
95.26627219	56-2018A.csv	rec	PANIKA	1	2	478
91.58878505	56-2018B.csv	rec	PANIKA	1	2	731
85	59-2018A.csv	rec	PANIKA	1	2	721
94.28571429	61-2018B.csv	rec	PANIKA	1	2	563
94.87179487	6-2018B.csv	rec	PANIKA	1	2	446
92.81045752	63-2018A.csv	rec	PANIKA	1	2	532
95.23809524	65-2018B.csv	rec	PANIKA	1	2	578
93.02325581	67-2018B.csv	rec	PANIKA	1	2	714
92.53731343	68-2018B.csv	rec	PANIKA	1	2	592
92.30769231	7-2018A.csv	rec	PANIKA	1	2	590
97.5	73-2018A.csv	rec	PANIKA	1	2	492
94.94382022	8-2018A.csv	rec	PANIKA	1	2	634
96.2962963	99-2018B.csv	rec	PANIKA	1	2	803
90.56603774	02-2018A.csv	rec	PARA	57	2	604
92.68292683	09-2018B.csv	rec	PARA	57	2	535
87.31707317	10-2018A.csv	rec	PARA	57	2	684
94.61883408	1-2018A.csv	rec	PARA	57	2	611
96.80851064	12-2018B.csv	rec	PARA	57	2	802
87.5	14-2018B.csv	rec	PARA	57	2	593
90.74074074	18-2018B.csv	rec	PARA	57	2	717
85.05747126	19-2018B.csv	rec	PARA	57	2	536
90.05847953	20-2018A.csv	rec	PARA	57	2	956
92.89940828	21-2018A.csv	rec	PARA	57	2	489
89.7260274	26-2018A.csv	rec	PARA	57	2	684
94.02985075	31-2018A.csv	rec	PARA	57	2	579
93.29268293	33-2018A.csv	rec	PARA	57	2	531
94.66666667	34-2018B.csv	rec	PARA	57	2	486
85.41666667	35-2018A.csv	rec	PARA	57	2	601
82.75862069	36-2018B.csv	rec	PARA	57	2	718
94.64285714	37-2018A.csv	rec	PARA	57	2	914
98.65771812	40-2018A.csv	rec	PARA	57	2	655
89.39393939	42-2018A.csv	rec	PARA	57	2	572
90	43-2018A.csv	rec	PARA	57	2	662
91.74311927	44-2018B.csv	rec	PARA	57	2	634
89.23766816	45-2018A.csv	rec	PARA	57	2	757
95.19230769	48-2018A.csv	rec	PARA	57	2	611
77.77777778	50-2018A.csv	rec	PARA	57	2	933
86.53846154	53-2018B.csv	rec	PARA	57	2	754
85.71428571	54-2018B.csv	rec	PARA	57	2	806
92.94117647	55-2018B.csv	rec	PARA	57	2	582
95.07389163	56-2018A.csv	rec	PARA	57	2	524
90.12345679	56-2018B.csv	rec	PARA	57	2	542
95.3271028	61-2018B.csv	rec	PARA	57	2	842
97.14285714	6-2018B.csv	rec	PARA	57	2	494
91.66666667	63-2018A.csv	rec	PARA	57	2	723
95.08196721	65-2018B.csv	rec	PARA	57	2	519
89.74358974	67-2018B.csv	rec	PARA	57	2	543
96.77419355	68-2018B.csv	rec	PARA	57	2	552
92.16589862	7-2018A.csv	rec	PARA	57	2	670
98.78787879	73-2018A.csv	rec	PARA	57	2	570
94.20289855	8-2018A.csv	rec	PARA	57	2	629
96.51162791	99-2018B.csv	rec	PARA	57	2	631
86.8852459	02-2018A.csv	rec	PASUS	20	1	502
92.26519337	09-2018B.csv	rec	PASUS	20	1	607
84.61538462	10-2018A.csv	rec	PASUS	20	1	730
95.04950495	1-2018A.csv	rec	PASUS	20	1	722
92.69662921	14-2018B.csv	rec	PASUS	20	1	620
94.51219512	18-2018B.csv	rec	PASUS	20	1	720
89.62962963	19-2018B.csv	rec	PASUS	20	1	676
88.37209302	20-2018A.csv	rec	PASUS	20	1	478
91.89189189	21-2018A.csv	rec	PASUS	20	1	542
90.72164948	23-2018B.csv	rec	PASUS	20	1	527
90.19607843	31-2018A.csv	rec	PASUS	20	1	677
90.69767442	33-2018A.csv	rec	PASUS	20	1	563
94.52054795	34-2018B.csv	rec	PASUS	20	1	907
84.44444444	35-2018A.csv	rec	PASUS	20	1	739
82.75862069	36-2018B.csv	rec	PASUS	20	1	780
100	37-2018A.csv	rec	PASUS	20	1	772
100	40-2018A.csv	rec	PASUS	20	1	491
90.24390244	4-2018B.csv	rec	PASUS	20	1	807
89.81481481	42-2018A.csv	rec	PASUS	20	1	374
92.34449761	44-2018B.csv	rec	PASUS	20	1	727
92.30769231	45-2018A.csv	rec	PASUS	20	1	667
97.56097561	48-2018A.csv	rec	PASUS	20	1	660
72.30769231	50-2018A.csv	rec	PASUS	20	1	765
85.37735849	53-2018B.csv	rec	PASUS	20	1	747
97.16981132	56-2018A.csv	rec	PASUS	20	1	652
92.71523179	56-2018B.csv	rec	PASUS	20	1	774
90.47619048	59-2018A.csv	rec	PASUS	20	1	708
95.33678756	61-2018B.csv	rec	PASUS	20	1	469
96.20253165	6-2018B.csv	rec	PASUS	20	1	579
94.80519481	63-2018A.csv	rec	PASUS	20	1	904
94.9044586	65-2018B.csv	rec	PASUS	20	1	624
88.78923767	67-2018B.csv	rec	PASUS	20	1	725
92.99065421	68-2018B.csv	rec	PASUS	20	1	654
94.73684211	7-2018A.csv	rec	PASUS	20	1	689
98.14814815	73-2018A.csv	rec	PASUS	20	1	659
100	8-2018A.csv	rec	PASUS	20	1	544
89.41798942	02-2018A.csv	rec	PEGA	45	2	631
92	09-2018B.csv	rec	PEGA	45	2	527
94.79768786	1-2018A.csv	rec	PEGA	45	2	1026
95.77464789	12-2018B.csv	rec	PEGA	45	2	832
91.07142857	14-2018B.csv	rec	PEGA	45	2	976
89.39393939	18-2018B.csv	rec	PEGA	45	2	1154
86.17021277	19-2018B.csv	rec	PEGA	45	2	648
90.25641026	20-2018A.csv	rec	PEGA	45	2	715
92.92929293	21-2018A.csv	rec	PEGA	45	2	539
93.67088608	23-2018B.csv	rec	PEGA	45	2	790
90.45454545	26-2018A.csv	rec	PEGA	45	2	647
93.93939394	31-2018A.csv	rec	PEGA	45	2	596
93.44262295	33-2018A.csv	rec	PEGA	45	2	589
85.56701031	35-2018A.csv	rec	PEGA	45	2	638
96.0591133	40-2018A.csv	rec	PEGA	45	2	562
90.14084507	42-2018A.csv	rec	PEGA	45	2	332
90.79754601	43-2018A.csv	rec	PEGA	45	2	643
88.88888889	45-2018A.csv	rec	PEGA	45	2	618
95.41284404	48-2018A.csv	rec	PEGA	45	2	653
77.37226277	50-2018A.csv	rec	PEGA	45	2	999
81.25	53-2018B.csv	rec	PEGA	45	2	745
91.83673469	54-2018B.csv	rec	PEGA	45	2	656
92.20779221	55-2018B.csv	rec	PEGA	45	2	572
90	56-2018B.csv	rec	PEGA	45	2	774
86.61971831	59-2018A.csv	rec	PEGA	45	2	874
93.93939394	61-2018B.csv	rec	PEGA	45	2	661
95.23809524	6-2018B.csv	rec	PEGA	45	2	675
91.97860963	63-2018A.csv	rec	PEGA	45	2	1048
96	65-2018B.csv	rec	PEGA	45	2	644
94.73684211	67-2018B.csv	rec	PEGA	45	2	1128
92.79279279	68-2018B.csv	rec	PEGA	45	2	730
94.32624113	8-2018A.csv	rec	PEGA	45	2	925
89.70588235	02-2018A.csv	rec	PENUŠANJE	41	2	1216
87.5	10-2018A.csv	rec	PENUŠANJE	41	2	1114
94.55782313	1-2018A.csv	rec	PENUŠANJE	41	2	920
92	12-2018B.csv	rec	PENUŠANJE	41	2	1042
90.54054054	18-2018B.csv	rec	PENUŠANJE	41	2	842
86.53846154	19-2018B.csv	rec	PENUŠANJE	41	2	818
90.99099099	20-2018A.csv	rec	PENUŠANJE	41	2	820
93.66515837	21-2018A.csv	rec	PENUŠANJE	41	2	781
92.30769231	23-2018B.csv	rec	PENUŠANJE	41	2	957
91.20879121	26-2018A.csv	rec	PENUŠANJE	41	2	747
93.92523364	31-2018A.csv	rec	PENUŠANJE	41	2	654
93.02325581	34-2018B.csv	rec	PENUŠANJE	41	2	972
85.31073446	35-2018A.csv	rec	PENUŠANJE	41	2	1129
82.65306122	36-2018B.csv	rec	PENUŠANJE	41	2	650
97.16312057	37-2018A.csv	rec	PENUŠANJE	41	2	864
88.88888889	42-2018A.csv	rec	PENUŠANJE	41	2	821
90.90909091	43-2018A.csv	rec	PENUŠANJE	41	2	1183
92.10526316	44-2018B.csv	rec	PENUŠANJE	41	2	939
89.5	45-2018A.csv	rec	PENUŠANJE	41	2	1296
77.39726027	50-2018A.csv	rec	PENUŠANJE	41	2	1198
83.33333333	53-2018B.csv	rec	PENUŠANJE	41	2	910
90.56603774	54-2018B.csv	rec	PENUŠANJE	41	2	1078
93.68421053	55-2018B.csv	rec	PENUŠANJE	41	2	956
95.18716578	56-2018A.csv	rec	PENUŠANJE	41	2	672
91.81818182	56-2018B.csv	rec	PENUŠANJE	41	2	924
86.12716763	59-2018A.csv	rec	PENUŠANJE	41	2	1096
96.07843137	61-2018B.csv	rec	PENUŠANJE	41	2	1172
96.49122807	6-2018B.csv	rec	PENUŠANJE	41	2	940
93.16770186	63-2018A.csv	rec	PENUŠANJE	41	2	884
96.15384615	65-2018B.csv	rec	PENUŠANJE	41	2	1081
91.93548387	68-2018B.csv	rec	PENUŠANJE	41	2	1081
93.15068493	7-2018A.csv	rec	PENUŠANJE	41	2	1140
97.72727273	73-2018A.csv	rec	PENUŠANJE	41	2	621
95.26066351	8-2018A.csv	rec	PENUŠANJE	41	2	909
96.22641509	99-2018B.csv	rec	PENUŠANJE	41	2	971
89.58333333	02-2018A.csv	rec	PERON	47	2	683
93.47826087	09-2018B.csv	rec	PERON	47	2	853
85.61151079	10-2018A.csv	rec	PERON	47	2	522
94.52054795	1-2018A.csv	rec	PERON	47	2	738
95.3125	12-2018B.csv	rec	PERON	47	2	669
88.88888889	14-2018B.csv	rec	PERON	47	2	619
91.46341463	18-2018B.csv	rec	PERON	47	2	738
75.6097561	19-2018B.csv	rec	PERON	47	2	576
90.52132701	20-2018A.csv	rec	PERON	47	2	547
94.80519481	21-2018A.csv	rec	PERON	47	2	1068
94.38202247	23-2018B.csv	rec	PERON	47	2	684
91.06145251	26-2018A.csv	rec	PERON	47	2	684
93.95348837	31-2018A.csv	rec	PERON	47	2	482
92.81045752	33-2018A.csv	rec	PERON	47	2	596
94.73684211	34-2018B.csv	rec	PERON	47	2	574
85.22727273	35-2018A.csv	rec	PERON	47	2	669
82.29166667	36-2018B.csv	rec	PERON	47	2	620
95.88235294	37-2018A.csv	rec	PERON	47	2	699
98.56115108	40-2018A.csv	rec	PERON	47	2	681
88.99082569	42-2018A.csv	rec	PERON	47	2	556
90.625	43-2018A.csv	rec	PERON	47	2	704
88.70967742	45-2018A.csv	rec	PERON	47	2	567
94.94949495	48-2018A.csv	rec	PERON	47	2	608
81.81818182	53-2018B.csv	rec	PERON	47	2	552
96.35036496	56-2018A.csv	rec	PERON	47	2	574
91.34615385	56-2018B.csv	rec	PERON	47	2	509
84.13461538	59-2018A.csv	rec	PERON	47	2	829
95.83333333	61-2018B.csv	rec	PERON	47	2	898
96.15384615	6-2018B.csv	rec	PERON	47	2	486
93.43065693	63-2018A.csv	rec	PERON	47	2	951
94.52054795	65-2018B.csv	rec	PERON	47	2	696
93.68421053	68-2018B.csv	rec	PERON	47	2	557
93.52517986	7-2018A.csv	rec	PERON	47	2	699
97.71689498	73-2018A.csv	rec	PERON	47	2	600
95.28301887	8-2018A.csv	rec	PERON	47	2	750
95.12195122	99-2018B.csv	rec	PERON	47	2	990
90.36144578	02-2018A.csv	rec	PLATA	79	2	553
92.59259259	09-2018B.csv	rec	PLATA	79	2	637
87.61904762	10-2018A.csv	rec	PLATA	79	2	644
95.62043796	1-2018A.csv	rec	PLATA	79	2	545
95.65217391	12-2018B.csv	rec	PLATA	79	2	1024
85.10638298	14-2018B.csv	rec	PLATA	79	2	596
89.85507246	18-2018B.csv	rec	PLATA	79	2	544
77.35849057	19-2018B.csv	rec	PLATA	79	2	419
90.2173913	20-2018A.csv	rec	PLATA	79	2	713
94.66666667	21-2018A.csv	rec	PLATA	79	2	522
93.5483871	23-2018B.csv	rec	PLATA	79	2	484
90.0621118	26-2018A.csv	rec	PLATA	79	2	805
94.63087248	31-2018A.csv	rec	PLATA	79	2	446
92.85714286	33-2018A.csv	rec	PLATA	79	2	987
95.87628866	34-2018B.csv	rec	PLATA	79	2	509
85.09615385	35-2018A.csv	rec	PLATA	79	2	696
80	36-2018B.csv	rec	PLATA	79	2	589
96.79487179	37-2018A.csv	rec	PLATA	79	2	632
98.58156028	40-2018A.csv	rec	PLATA	79	2	651
89.18918919	4-2018B.csv	rec	PLATA	79	2	621
89.6373057	42-2018A.csv	rec	PLATA	79	2	620
89.9408284	43-2018A.csv	rec	PLATA	79	2	1033
94.11764706	44-2018B.csv	rec	PLATA	79	2	568
95.93023256	48-2018A.csv	rec	PLATA	79	2	656
77.83505155	50-2018A.csv	rec	PLATA	79	2	973
81.08108108	53-2018B.csv	rec	PLATA	79	2	613
92.30769231	54-2018B.csv	rec	PLATA	79	2	734
90.38461538	55-2018B.csv	rec	PLATA	79	2	534
95.21276596	56-2018A.csv	rec	PLATA	79	2	515
88.70967742	56-2018B.csv	rec	PLATA	79	2	763
86.47058824	59-2018A.csv	rec	PLATA	79	2	599
94.73684211	61-2018B.csv	rec	PLATA	79	2	490
96.22641509	6-2018B.csv	rec	PLATA	79	2	503
93.20987654	63-2018A.csv	rec	PLATA	79	2	789
96.07843137	65-2018B.csv	rec	PLATA	79	2	476
90	67-2018B.csv	rec	PLATA	79	2	526
92.85714286	68-2018B.csv	rec	PLATA	79	2	626
92.64705882	7-2018A.csv	rec	PLATA	79	2	552
99.29577465	73-2018A.csv	rec	PLATA	79	2	412
94.16058394	8-2018A.csv	rec	PLATA	79	2	859
96.20253165	99-2018B.csv	rec	PLATA	79	2	667
91.42857143	09-2018B.csv	rec	PLI?AK	69	2	693
87.24489796	10-2018A.csv	rec	PLI?AK	69	2	732
94.39252336	1-2018A.csv	rec	PLI?AK	69	2	765
97.16981132	12-2018B.csv	rec	PLI?AK	69	2	688
91.01123596	14-2018B.csv	rec	PLI?AK	69	2	693
91.83673469	18-2018B.csv	rec	PLI?AK	69	2	623
87.27272727	19-2018B.csv	rec	PLI?AK	69	2	731
90.47619048	20-2018A.csv	rec	PLI?AK	69	2	452
94.92753623	21-2018A.csv	rec	PLI?AK	69	2	1039
92.95774648	23-2018B.csv	rec	PLI?AK	69	2	797
90.38461538	26-2018A.csv	rec	PLI?AK	69	2	791
94.79166667	31-2018A.csv	rec	PLI?AK	69	2	601
93.03797468	33-2018A.csv	rec	PLI?AK	69	2	698
85.78947368	35-2018A.csv	rec	PLI?AK	69	2	830
76.19047619	36-2018B.csv	rec	PLI?AK	69	2	1016
96.83544304	37-2018A.csv	rec	PLI?AK	69	2	969
98.51851852	40-2018A.csv	rec	PLI?AK	69	2	715
88.88888889	4-2018B.csv	rec	PLI?AK	69	2	859
90.65420561	43-2018A.csv	rec	PLI?AK	69	2	754
92.5	44-2018B.csv	rec	PLI?AK	69	2	670
89.43661972	45-2018A.csv	rec	PLI?AK	69	2	717
95.89041096	48-2018A.csv	rec	PLI?AK	69	2	665
84.14634146	53-2018B.csv	rec	PLI?AK	69	2	878
91.66666667	54-2018B.csv	rec	PLI?AK	69	2	872
89.58333333	55-2018B.csv	rec	PLI?AK	69	2	1037
95.16129032	56-2018A.csv	rec	PLI?AK	69	2	610
92.30769231	56-2018B.csv	rec	PLI?AK	69	2	784
95.45454545	61-2018B.csv	rec	PLI?AK	69	2	701
95.55555556	6-2018B.csv	rec	PLI?AK	69	2	670
95.55555556	65-2018B.csv	rec	PLI?AK	69	2	746
92.85714286	67-2018B.csv	rec	PLI?AK	69	2	654
92.85714286	68-2018B.csv	rec	PLI?AK	69	2	634
92.26804124	7-2018A.csv	rec	PLI?AK	69	2	1117
99.27536232	73-2018A.csv	rec	PLI?AK	69	2	565
94.44444444	8-2018A.csv	rec	PLI?AK	69	2	687
95.6043956	99-2018B.csv	rec	PLI?AK	69	2	806
87.14285714	02-2018A.csv	rec	POBEDNIK	76	1	504
92.90322581	09-2018B.csv	rec	POBEDNIK	76	1	527
86.95652174	10-2018A.csv	rec	POBEDNIK	76	1	954
92.95774648	1-2018A.csv	rec	POBEDNIK	76	1	691
95.41284404	12-2018B.csv	rec	POBEDNIK	76	1	648
93.37349398	14-2018B.csv	rec	POBEDNIK	76	1	710
93.53233831	18-2018B.csv	rec	POBEDNIK	76	1	604
89.55223881	19-2018B.csv	rec	POBEDNIK	76	1	482
88.88888889	20-2018A.csv	rec	POBEDNIK	76	1	520
90	21-2018A.csv	rec	POBEDNIK	76	1	783
89.88764045	23-2018B.csv	rec	POBEDNIK	76	1	502
91.22807018	31-2018A.csv	rec	POBEDNIK	76	1	554
92.85714286	33-2018A.csv	rec	POBEDNIK	76	1	568
92.89340102	34-2018B.csv	rec	POBEDNIK	76	1	693
81.25	35-2018A.csv	rec	POBEDNIK	76	1	736
84.44444444	36-2018B.csv	rec	POBEDNIK	76	1	777
95	37-2018A.csv	rec	POBEDNIK	76	1	694
98.41269841	40-2018A.csv	rec	POBEDNIK	76	1	556
87.87878788	4-2018B.csv	rec	POBEDNIK	76	1	776
89.85507246	42-2018A.csv	rec	POBEDNIK	76	1	462
89.71962617	43-2018A.csv	rec	POBEDNIK	76	1	1338
91.17647059	44-2018B.csv	rec	POBEDNIK	76	1	696
93.24324324	45-2018A.csv	rec	POBEDNIK	76	1	833
97.82608696	48-2018A.csv	rec	POBEDNIK	76	1	796
70.21276596	50-2018A.csv	rec	POBEDNIK	76	1	653
85.22167488	53-2018B.csv	rec	POBEDNIK	76	1	917
90.59405941	54-2018B.csv	rec	POBEDNIK	76	1	1057
94.66666667	55-2018B.csv	rec	POBEDNIK	76	1	594
95.94594595	56-2018A.csv	rec	POBEDNIK	76	1	454
93.41317365	56-2018B.csv	rec	POBEDNIK	76	1	603
83.63636364	59-2018A.csv	rec	POBEDNIK	76	1	932
95.6937799	61-2018B.csv	rec	POBEDNIK	76	1	525
95.36082474	6-2018B.csv	rec	POBEDNIK	76	1	832
92.15686275	63-2018A.csv	rec	POBEDNIK	76	1	550
95.33333333	65-2018B.csv	rec	POBEDNIK	76	1	655
86.97916667	67-2018B.csv	rec	POBEDNIK	76	1	1147
92.55319149	68-2018B.csv	rec	POBEDNIK	76	1	580
93.15068493	7-2018A.csv	rec	POBEDNIK	76	1	608
98.38709677	73-2018A.csv	rec	POBEDNIK	76	1	490
100	8-2018A.csv	rec	POBEDNIK	76	1	671
92.45283019	99-2018B.csv	rec	POBEDNIK	76	1	799
90.05847953	02-2018A.csv	rec	POEZIJA	15	2	481
94.64285714	09-2018B.csv	rec	POEZIJA	15	2	669
87.1657754	10-2018A.csv	rec	POEZIJA	15	2	641
94.59459459	1-2018A.csv	rec	POEZIJA	15	2	682
94.44444444	12-2018B.csv	rec	POEZIJA	15	2	562
88	14-2018B.csv	rec	POEZIJA	15	2	552
90.16393443	18-2018B.csv	rec	POEZIJA	15	2	659
74.35897436	19-2018B.csv	rec	POEZIJA	15	2	599
89.40397351	20-2018A.csv	rec	POEZIJA	15	2	681
93.17073171	21-2018A.csv	rec	POEZIJA	15	2	523
91.22807018	23-2018B.csv	rec	POEZIJA	15	2	548
90.47619048	26-2018A.csv	rec	POEZIJA	15	2	805
94.28571429	31-2018A.csv	rec	POEZIJA	15	2	526
92.67015707	33-2018A.csv	rec	POEZIJA	15	2	654
94.36619718	34-2018B.csv	rec	POEZIJA	15	2	696
84.88372093	35-2018A.csv	rec	POEZIJA	15	2	706
79.16666667	36-2018B.csv	rec	POEZIJA	15	2	796
94.54545455	37-2018A.csv	rec	POEZIJA	15	2	683
98.22485207	40-2018A.csv	rec	POEZIJA	15	2	520
88.29787234	4-2018B.csv	rec	POEZIJA	15	2	708
90.18691589	42-2018A.csv	rec	POEZIJA	15	2	474
90.28571429	43-2018A.csv	rec	POEZIJA	15	2	858
91.01123596	44-2018B.csv	rec	POEZIJA	15	2	629
89.28571429	45-2018A.csv	rec	POEZIJA	15	2	817
94.97487437	48-2018A.csv	rec	POEZIJA	15	2	558
77.77777778	50-2018A.csv	rec	POEZIJA	15	2	1213
80	53-2018B.csv	rec	POEZIJA	15	2	868
90.69767442	54-2018B.csv	rec	POEZIJA	15	2	843
94.05940594	55-2018B.csv	rec	POEZIJA	15	2	639
96.15384615	56-2018A.csv	rec	POEZIJA	15	2	482
91.66666667	56-2018B.csv	rec	POEZIJA	15	2	878
87.01298701	59-2018A.csv	rec	POEZIJA	15	2	605
94.33962264	61-2018B.csv	rec	POEZIJA	15	2	724
96.72131148	6-2018B.csv	rec	POEZIJA	15	2	495
93.66197183	63-2018A.csv	rec	POEZIJA	15	2	590
95.78947368	65-2018B.csv	rec	POEZIJA	15	2	626
89.47368421	67-2018B.csv	rec	POEZIJA	15	2	1255
92	68-2018B.csv	rec	POEZIJA	15	2	656
92.05298013	7-2018A.csv	rec	POEZIJA	15	2	812
98.91891892	73-2018A.csv	rec	POEZIJA	15	2	476
94.48275862	8-2018A.csv	rec	POEZIJA	15	2	566
94.73684211	99-2018B.csv	rec	POEZIJA	15	2	754
82.75862069	02-2018A.csv	rec	POTPIS	62	1	675
92.27272727	09-2018B.csv	rec	POTPIS	62	1	612
84.84848485	10-2018A.csv	rec	POTPIS	62	1	627
91.66666667	1-2018A.csv	rec	POTPIS	62	1	420
95.71428571	12-2018B.csv	rec	POTPIS	62	1	509
92.14659686	14-2018B.csv	rec	POTPIS	62	1	756
93.71727749	18-2018B.csv	rec	POTPIS	62	1	549
88.88888889	19-2018B.csv	rec	POTPIS	62	1	536
92.53731343	20-2018A.csv	rec	POTPIS	62	1	532
96.11650485	21-2018A.csv	rec	POTPIS	62	1	422
90.36144578	23-2018B.csv	rec	POTPIS	62	1	470
87.87878788	26-2018A.csv	rec	POTPIS	62	1	571
92.42424242	31-2018A.csv	rec	POTPIS	62	1	518
